#frames_original_timestamp,frames_read_started,frames_read,frames_pushed,frontend_frames_received,frontend_preintegration_computed,frontend_pyramid_created,frontend_tracking_ended,frontend_recall_ended,frontend_detection_cam0_ended,frontend_matching_ended,frontend_detection_cami_ended,frontend_filter_ended,frontend_keypoints_pushed,backend_keypoints_received,backend_observations_processed,backend_cumulative_linearization_ended,backend_cumulative_solver_ended,backend_cumulative_backsubstitution_ended,backend_cumulative_error_computed,backend_optimization_ended,backend_marginalization_ended,backend_state_pushed,consumer_state_received
9921731066408,18026494248835,18026502666845,18026506232551,18026506244033,18026506309205,18026508034965,18026508673705,18026508675415,18026510729838,18026511189995,18026514611422,18026514618776,18026514619299,18026514692117,18026514812677,18026515174015,18026515570837,18026515677440,18026515789083,18026516142417,18026516420311,18026516445141,18026516524676
9921749573408,18026506240247,18026514741996,18026516528106,18026516538249,18026516593300,18026519608974,18026520220844,18026520222927,18026522314243,18026522676957,18026525799369,18026525804952,18026525805300,18026525920873,18026526517412,18026527187761,18026528263566,18026528504297,18026528732161,18026529169634,18026529565568,18026529593138,18026529679604
9921768081408,18026516532786,18026524959953,18026529742802,18026529752802,18026529804152,18026531672749,18026532388790,18026532390516,18026534481456,18026534954646,18026538109172,18026538116097,18026538116433,18026538213670,18026538348653,18026538741517,18026539205131,18026539305644,18026539400329,18026539802841,18026540157646,18026540184276,18026540263247
9921786589408,18026529747441,18026538217337,18026540266609,18026540277398,18026540329821,18026542110555,18026542755361,18026542757457,18026544747151,18026545110869,18026548411485,18026548416893,18026548417183,18026548502907,18026548624539,18026548919338,18026549376647,18026549472816,18026549624720,18026549914496,18026550242805,18026550266747,18026550358208
9921805096408,18026540271151,18026548746122,18026550361694,18026550373200,18026550426632,18026553287482,18026554070988,18026554073361,18026556047980,18026556351547,18026559712301,18026559718923,18026559719234,18026559800388,18026559933456,18026560321494,18026560799730,18026560919452,18026561092575,18026561527312,18026561866910,18026561893856,18026561907722
9921823603408,18026550366418,18026558809463,18026561914773,18026561924556,18026561988943,18026563825746,18026564580499,18026564582903,18026566575724,18026567027815,18026570520908,18026570527067,18026570527510,18026570608481,18026570768084,18026571079206,18026571500749,18026571619469,18026571764788,18026572122736,18026572438788,18026572464723,18026572546229
9921842111408,18026561922142,18026570460228,18026572549044,18026572560563,18026572607531,18026575021783,18026575830910,18026575832835,18026577791320,18026578244353,18026581710956,18026581718472,18026581718799,18026581840973,18026581980724,18026582806524,18026583889241,18026584170968,18026584505301,18026584972264,18026585331369,18026585357499,18026585449990
9921860615408,18026572553778,18026580993639,18026585453000,18026585464405,18026585532671,18026587297439,18026588029785,18026588031835,18026590055113,18026590420037,18026594064794,18026594071979,18026594072370,18026594194053,18026594348980,18026594647917,18026595060561,18026595127390,18026595253077,18026595568501,18026595850106,18026595877394,18026595972383
9921879123408,18026585457269,18026595623579,18026595975745,18026595985646,18026596050578,18026598098341,18026598766306,18026598768411,18026600792495,18026601187009,18026604731350,18026604738777,18026604739037,18026604817822,18026605443618,18026605780223,18026606323130,18026606482960,18026606658082,18026607093602,18026607472521,18026607508131,18026607586434
9921897629408,18026595980502,18026604402396,18026607589154,18026607598652,18026607650093,18026610782769,18026611444511,18026611446489,18026613528151,18026613894689,18026617541664,18026617550173,18026617550464,18026617664247,18026617829508,18026618073946,18026618379886,18026618445121,18026618516885,18026618958607,18026619292267,18026619324152,18026619441837
9921916139408,18026607593646,18026616065995,18026619445067,18026619455595,18026619508469,18026622364811,18026623042521,18026623044652,18026625096067,18026625555246,18026629145457,18026629151632,18026629151898,18026629236273,18026629394617,18026629929303,18026630770194,18026630972434,18026631229676,18026631722938,18026632036047,18026632064569,18026632181634
9921934643408,18026619449917,18026627936141,18026632184552,18026632194983,18026632249077,18026634444163,18026635269159,18026635271583,18026637247932,18026637663517,18026641222042,18026641228425,18026641228495,18026641314006,18026641446740,18026642242391,18026643395153,18026643687543,18026644004942,18026644476625,18026644858577,18026644889266,18026644970916
9921953153408,18026632189291,18026640679721,18026644974179,18026644984539,18026645050801,18026646732037,18026647386661,18026647388898,18026649408659,18026649754209,18026653399097,18026653405135,18026653405238,18026653511962,18026653634226,18026654092267,18026654611993,18026654759085,18026654999053,18026655374850,18026655680444,18026655706632,18026655809743
9921971659408,18026644978521,18026653574482,18026655813368,18026655822820,18026655876083,18026657573112,18026658370859,18026658373465,18026660356971,18026660779119,18026664193553,18026664200374,18026664200488,18026664281594,18026664436185,18026665089834,18026666178318,18026666403197,18026666542110,18026666974765,18026667283631,18026667299636,18026667382617
9921990164408,18026655818123,18026664306347,18026667385313,18026667394747,18026667456406,18026669249151,18026669988336,18026669990695,18026671932689,18026672414028,18026675895829,18026675902410,18026675902477,18026676054606,18026676186972,18026676587081,18026677070040,18026677211586,18026677396169,18026677820774,18026678130197,18026678146565,18026678240652
9922008672408,18026667390125,18026675890744,18026678243547,18026678254593,18026678316288,18026680018559,18026680845668,18026680847890,18026682752871,18026683176442,18026686646203,18026686651451,18026686651528,18026686721573,18026687409864,18026688276128,18026689501197,18026689803024,18026690207493,18026690784891,18026691137127,18026691170942,18026691249446
